mid,name,director,scriptwriter,mainPlayers,categories,productCountry,tags,ratingCount,star5,star4,star3,star2,star1,language
1295077,美国狼人在伦敦 An American Werewolf in London,约翰·兰迪斯,约翰·兰迪斯,大卫·诺顿,爱情;恐怖;,美国;英国;,恐怖;美国;Cult;惊悚;美国电影;1980s;黑色;英国;,660.0,12.7,37.6,43.5,4.8,1.4, 英语
1295091,坎大哈 Safar e Ghandehar,莫森·玛克玛尔巴夫,莫森·玛克玛尔巴夫,Nelofer Pazira,剧情;传记;战争;,伊朗;法国;,伊朗;阿富汗;纪录片;伊朗电影;坎大哈;Makhmalbaf;2001;法国;,273.0,21.6,49.5,26.4,1.8,0.7, 波斯语 / 英语 / Pashtu / 波兰语
1295124,辛德勒的名单 Schindler's List,史蒂文·斯皮尔伯格,斯蒂文·泽里安,连姆·尼森,剧情;历史;战争;,美国;,斯皮尔伯格;二战;人性;经典;辛德勒的名单;战争;美国;美国电影;,173790.0,71.4,24.4,4.0,0.2,0.1, 英语 / 希伯来语 / 德语 / 波兰语
1295179,我爱厨房,严浩,严浩,陈小春,剧情;爱情;,香港;日本;,香港;香港电影;严浩;陈小春;吉本芭娜娜;莫文蔚;爱情;1997;,742.0,23.6,37.5,32.7,5.1,1.1, 粤语
1295200,暴君焚城录 Quo Vadis,茂文·勒鲁瓦,塞缪尔·N·贝尔曼,罗伯特·泰勒,剧情;爱情;历史;,美国;,美国;历史;宗教;史诗;罗马;1950s;美国电影;爱情;,187.0,19.8,42.8,28.9,7.0,1.6, 英语
1295229,木乃伊 The Mummy,斯蒂芬·索莫斯,斯蒂芬·索莫斯,布兰登·费舍,动作;奇幻;冒险;,美国;,木乃伊;美国;魔幻;美国电影;科幻;动作;奇幻;电影;,64417.0,17.9,50.9,29.0,1.9,0.3, 英语 / 阿拉伯语
1295242,精灵鼠小弟 Stuart Little,罗伯·明可夫,M·奈特·沙马兰,迈克尔·J·福克斯,喜剧;家庭;奇幻;冒险;,美国;德国;,动画;美国;喜剧;美国电影;精灵鼠小弟;儿童;动画片;卡通;,64239.0,13.1,47.6,37.1,2.0,0.2, 英语 / 荷兰语
1295250,X战警 X-Men,布莱恩·辛格,大卫·海特,休·杰克曼,动作;科幻;,美国;加拿大;,科幻;美国;X战警;动作;漫画改编;美国电影;2000;电影;,61588.0,13.8,50.7,33.2,2.0,0.3, 英语
1295253,美国派 American Pie,克里斯·韦兹,亚当·赫兹,贾森·比格斯,喜剧;爱情;,美国;,喜剧;美国;青春;美国派;性;美国电影;搞笑;1999;,44633.0,15.5,42.6,37.4,3.8,0.7, 英语
1295280,黑衣人2 Men in Black II,巴里·索南菲尔德,Robert Gordon,威尔·史密斯,喜剧;动作;科幻;,美国;,科幻;美国;喜剧;动作;2002;外星人;电影;搞笑;,63791.0,12.0,44.1,39.1,4.3,0.5, 英语
1295399,七武士 七人の侍,黑泽明,黑泽明,三船敏郎,剧情;动作;冒险;,日本;,黑泽明;日本;日本电影;经典;七武士;武士;战争;剧情;,30149.0,64.4,28.4,6.5,0.5,0.2, 日语
1295409,纵横四海 緃横四海,吴宇森,吴宇森,周润发,喜剧;动作;惊悚;犯罪;,香港;,张国荣;周润发;吴宇森;香港;香港电影;钟楚红;经典;动作;,58734.0,46.1,42.4,11.0,0.4,0.1, 粤语
1295515,天有眼,赵崇基,唐素芬,陈小春,,香港;,银河映像;香港;赵崇基;陈小春;香港电影;谭耀文;杜琪峰;陈锦鸿;,385.0,8.1,35.3,47.0,9.1,0.5, 粤语
1295644,这个杀手不太冷 Léon,吕克·贝松,吕克·贝松,让·雷诺,剧情;惊悚;犯罪;,法国;,经典;法国电影;爱情;剧情;动作;温情;人性;犯罪;,368620.0,73.2,22.9,3.7,0.2,0.1, 英语
1295686,盗火线 Heat,迈克尔·曼,迈克尔·曼,阿尔·帕西诺,剧情;惊悚;犯罪;,美国;,罗伯特·德尼罗;AlPacino;美国;阿尔·帕西诺;犯罪;警匪;RobertDeNiro;动作;,38142.0,38.7,43.7,16.1,1.3,0.2, 英语 / 西班牙语
1295697,蝇王 Lord of the Flies,Harry Hook,Sara Schiff,巴萨扎·盖提 Balthazar Getty,剧情;惊悚;冒险;,美国;,人性;美国;蝇王;名著改编;美国电影;经典;1990;电影;,746.0,28.2,49.2,19.3,2.9,0.4, 英语
1295708,圣徒 The Saint,菲利普·诺伊斯,Jonathan Hensleigh,方·基默,动作;爱情;科幻;惊悚;,美国;,美国;动作;侠盗;犯罪;爱情;美国电影;1997;ValKilmer;,862.0,12.4,38.5,41.9,6.3,0.9, 英语
1295740,我的美国舅舅 Mon oncle d'Amérique,阿伦·雷乃,Henri Laborit,杰拉尔·德帕迪约,剧情;喜剧;爱情;,法国;,法国;阿伦·雷奈;法国电影;Alain_Resnais;AlainResnais;新浪潮;阿伦·雷乃;阿仑·雷乃;,404.0,35.6,44.3,18.1,1.7,0.2, 法语
1295814,双子的天空 Twin Falls Idaho,Michael Polish,Mark Polish,Mark Polish,剧情;,美国;,美国;文艺;伦理;剧情;美国电影;温情;唯美;孤独;,264.0,42.8,39.0,16.7,0.8,0.8, 英语
1295820,狂凶记 Frenzy,阿尔弗雷德·希区柯克,安东尼·沙弗尼,Jon Finch,惊悚;犯罪;,英国;,希区柯克;悬疑;英国;Alfred_Hitchcock;AlfredHitchcock;犯罪;1972;惊悚;,875.0,21.3,49.8,26.9,1.8,0.2, 英语
1295865,燃情岁月 Legends of the Fall,爱德华·兹威克,William D. Wittliff,安东尼·霍普金斯,剧情;爱情;家庭;战争;西部;,美国;,美国;西部;爱情;经典;剧情;人生;亲情;秋日传奇;,83604.0,53.4,35.6,10.1,0.7,0.2, 英语
1295914,地狱门 Jigokumon,衣笠贞之助,菊池宽,长谷川一夫,剧情;爱情;历史;,日本;,衣笠贞之助;日本;日本电影;奥斯卡最佳外语片;金棕榈;1950s;1953;京町子;,420.0,10.7,47.1,37.1,4.8,0.2, 日语
1295965,我最好朋友的婚礼 My Best Friend's Wedding,P·J·霍根,罗纳德·巴斯,朱莉娅·罗伯茨,喜剧;爱情;,美国;,JuliaRoberts;爱情;美国;喜剧;美国电影;我最好朋友的婚礼;1997;电影;,46251.0,13.7,45.5,38.4,2.3,0.2, 英语 / 法语 / 意大利语
1295996,蚊子海岸 The Mosquito Coast,彼得·威尔,保罗·施拉德,哈里森·福特,剧情;惊悚;冒险;,美国;,RiverPhoenix;美国;PeterWeir;美国电影;HarrisonFord;River_Phoenix;Peter_Weir;1980s;,157.0,19.7,56.7,21.0,2.5,0.0, 英语
1296030,天外魔花 Invasion of the Body Snatchers,唐·希格尔,Daniel Mainwaring,凯文·麦卡锡,科幻;惊悚;恐怖;,美国;,科幻;美国;恐怖;美国电影;1956;DonSiegel;1950s;经典;,305.0,13.4,54.4,30.5,1.6,0.0, 英语
1296044,七小福,罗启锐,罗启锐,洪金宝,,香港;,香港;香港电影;洪金宝;罗启锐;七小福;张婉婷;动作;林正英;,726.0,19.0,42.7,35.3,2.8,0.3, 粤语
1296067,影子大地 Shadowlands,理查德·阿滕伯勒,William Nicholson,安东尼·霍普金斯,剧情;爱情;传记;,英国;,英国;爱情;传记;C.S.Lewis;英国电影;安东尼·霍普金斯;安东尼霍普金斯;AnthonyHopkins;,595.0,45.9,43.0,10.9,0.2,0.0, 英语
1296078,断头谷 Sleepy Hollow,蒂姆·波顿,安德鲁·凯文·沃克,约翰尼·德普,悬疑;惊悚;奇幻;,德国;美国;,JohnnyDepp;TimBurton;惊悚;美国;魔幻;美国电影;恐怖;断头谷;,54282.0,18.4,48.9,29.8,2.6,0.3, 英语 / 拉丁语
1296253,没完没了,冯小刚,王小柱,吴倩莲,剧情;喜剧;,中国大陆;,冯小刚;喜剧;葛优;中国电影;大陆;傅彪;中国;没完没了;,30861.0,13.0,46.1,37.7,2.8,0.4, 汉语普通话
1296325,十二金刚 The Dirty Dozen,罗伯特·奥尔德里奇,农纳利·约翰逊,李·马文,剧情;动作;战争;,英国;美国;,美国;战争;二战;美国电影;1967;英国;RobertAldrich;1960s;,337.0,14.5,49.9,33.2,1.5,0.9, 英语 / 德语 / 法语 / 西班牙语 / 拉丁语
1296339,爱在黎明破晓前 Before Sunrise,理查德·林克莱特,理查德·林克莱特,伊桑·霍克,剧情;爱情;,美国;奥地利;瑞士;,爱情;美国;文艺;浪漫;旅行;经典;1995;奥地利;,79737.0,51.5,36.1,11.1,1.0,0.2, 英语 / 德语 / 法语
1296436,有话好好说,张艺谋,述平,姜文,喜剧;,中国;香港;,张艺谋;姜文;喜剧;中国电影;李保田;大陆;中国;有话好好说;,42188.0,20.0,48.2,28.3,3.0,0.4, 汉语普通话
1296467,西部开拓史 How the West Was Won,约翰·福特,詹姆斯·R·韦布,亨利·方达,剧情;爱情;西部;冒险;,美国;,西部片;美国;西部;约翰·福特;史诗;JohnFord;美国电影;历史;,309.0,26.5,46.0,25.2,1.6,0.6, 英语
1296482,安东尼娅家族 Antonia's Line,玛琳·格里斯,玛琳·格里斯,维力奇·范·阿麦莱,剧情;喜剧;爱情;,荷兰;比利时;英国;,女性;荷兰;比利时;奥斯卡最佳外语片;女性主义;比利时电影;1995;MarleenGorris;,614.0,40.9,42.8,13.4,1.6,1.3, 荷兰语
1296517,东京流浪汉 東京流れ者,铃木清顺,川内康范,渡哲也,剧情;动作;犯罪;,日本;,铃木清顺;日本;日本电影;鈴木清順;Cult;1960s;黑帮;cc;,254.0,15.7,38.6,40.2,5.1,0.4, 日语
1296668,山本五十六 連合艦隊司令長官：山本五十六,丸山诚治 (Seiji Maruyama,Katsuya Susaki,三船敏郎,剧情;战争;,日本;,日本;二战;战争;日本电影;传记;三船敏郎;山本五十六;历史;,377.0,10.1,52.5,32.6,4.0,0.8, 日语
1296719,牛的见证 Vacas,胡里奥·密谭,胡里奥·密谭,艾玛·苏雷兹,剧情;爱情;悬疑;战争;,西班牙;,西班牙;JulioMedem;西班牙电影;Julio_Medem;密谭;胡里奥·密谭;剧情;欧洲;,572.0,22.7,52.4,23.1,1.4,0.3, 西班牙语
1296736,钢琴家 The Pianist,罗曼·波兰斯基,罗纳德·哈伍德,艾德里安·布洛迪,剧情;传记;战争;,法国;德国;英国;波兰;,二战;波兰斯基;战争;人性;钢琴;音乐;法国;德国;,94484.0,55.6,36.7,7.2,0.3,0.1, 英语 / 德语 / 俄语
1296753,卡萨布兰卡 Casablanca,迈克尔·柯蒂斯,Julius J. Epstein,亨弗莱·鲍嘉,剧情;爱情;战争;,美国;,爱情;经典;卡萨布兰卡;美国;二战;美国电影;战争;1942;,63226.0,45.0,41.7,12.5,0.6,0.1, 英语 / 法语 / 德语
1296778,一树梨花压海棠 Lolita,阿德里安·莱恩,Stephen Schiff,杰瑞米·艾恩斯,剧情;爱情;,美国;法国;,Lolita;伦理;美国;情色;爱情;法国;美国电影;法国电影;,44792.0,24.5,47.0,26.2,2.0,0.3, 英语
1296865,前妻俱乐部 The First Wives Club,休 威尔逊 (Hugh Wilson,Olivia Goldsmith,Diane Keaton,喜剧;,美国;,喜剧;女性;美国;美国电影;1996;电影;DianeKeaton;女人;,665.0,9.3,35.8,47.5,6.6,0.8, 英语
1296872,野火 Nobi,市川昆,和田夏十,船越英二,剧情;战争;,日本;,市川昆;日本;日本电影;战争;二战;市川崑;CC;1959;,433.0,36.5,52.0,10.4,0.9,0.2, 日语
1296873,疑云重重 City by the Sea,迈克尔·卡顿-琼斯,Ken Hixon,罗伯特·德尼罗,剧情;悬疑;惊悚;犯罪;,美国;,RobertDeNiro;JamesFranco;美国;犯罪;罗伯特·德尼罗;剧情;美国电影;电影;,216.0,7.4,28.2,56.0,7.9,0.5, 英语
1296909,虎口脱险 La grande vadrouille,杰拉尔·乌里,Marcel Jullian,路易·德·菲耐斯,喜剧;战争;,法国;英国;,喜剧;法国;经典;二战;法国电影;搞笑;虎口脱险;战争;,56095.0,60.1,31.4,8.0,0.5,0.1, 法语 / 英语 / 德语
1296911,巴黎假期 Paris - When It Sizzles,Richard Quine,陀思妥耶夫斯基,Audrey Hepburn,喜剧;爱情;,美国;,奥黛丽·赫本;AudreyHepburn;美国;美国电影;爱情;1964;经典;电影;,546.0,10.4,25.8,52.2,9.9,1.6, 英语
1296996,哈利·波特与密室 Harry Potter and the Chamber of Secrets,克里斯·哥伦布,斯蒂芬·科洛弗,丹尼尔·雷德克里夫,悬疑;家庭;奇幻;冒险;,美国;英国;德国;,哈利波特;魔幻;美国;HarryPotter;英国;美国电影;奇幻;电影;,91081.0,22.8,50.6,24.9,1.5,0.2, 英语
1297010,猛鬼街 7 New Nightmare,韦斯·克雷文,韦斯·克雷文,Heather Langenkamp,悬疑;惊悚;恐怖;奇幻;,美国;,恐怖;美国;猛鬼街;惊悚;美国电影;1994;血腥;恐怖片;,735.0,9.8,26.3,51.2,10.5,2.3, 英语
1297018,冒牌天神 Bruce Almighty,汤姆·沙迪亚克,Steve Koren,金·凯瑞,剧情;喜剧;奇幻;,美国;,喜剧;JimCarrey;美国;金·凯瑞;美国电影;搞笑;冒牌天神;2003;,68159.0,12.5,47.9,36.9,2.5,0.2, 英语
1297025,巡弋悍将 Passenger 57,凯文·霍克斯,Dan Gordon,凯文·科斯特纳,动作;犯罪;,美国;,动作;美国;美国电影;犯罪;美國;Wesley_Snipes;1992;WesleySnipes;,291.0,6.2,17.2,61.5,13.1,2.1, 英语
1297052,侧耳倾听 耳をすませば,近藤喜文,宫崎骏,本名阳子,剧情;爱情;动画;音乐;家庭;,日本;,宫崎骏;动画;日本;侧耳倾听;吉卜力;日本动画;动漫;宫崎峻;,73569.0,51.2,37.5,10.8,0.4,0.1, 日语
1297088,乡下姑娘 The Country Girl,乔治·希顿,Clifford Odets,平·克劳斯贝,剧情;音乐;,美国;,美国;格蕾斯·凯丽;GraceKelly;美国电影;爱情;经典;1950s;威廉·霍尔登;,159.0,20.8,45.3,29.6,4.4,0.0, 英语
1297102,天生一对 The Parent Trap,南希·迈耶斯,查尔斯·谢尔,琳赛·露安,剧情;喜剧;爱情;家庭;儿童;,美国;,喜剧;美国;儿童;成长;亲情;家庭;经典;童年;,71974.0,28.7,51.2,19.2,0.7,0.1, 英语 / 法语
1297131,圣诞夜惊魂 The Nightmare Before Christmas,亨利·塞利克,卡罗琳·汤普森,丹尼·艾夫曼,剧情;动画;惊悚;歌舞;奇幻;,美国;,动画;TimBurton;美国;圣诞夜惊魂;美国电影;动画片;电影;卡通;,52041.0,37.7,41.6,19.0,1.5,0.2, 英语
1297138,新悲惨世界 Les misérables,比利·奥古斯特,Rafael Yglesias,连姆·尼森,剧情;爱情;历史;犯罪;,英国;德国;美国;,名著改编;英国;名著;LiamNeeson;美国;1998;UmaThurman;BilleAugust;,470.0,21.3,47.7,27.4,3.6,0.0, 英语
1297192,致命ID Identity,詹姆斯·曼高德,Michael Cooney,约翰·库萨克,剧情;悬疑;惊悚;,美国;,悬疑;惊悚;心理;美国;犯罪;恐怖;剧情;经典;,127753.0,40.1,46.5,12.4,0.9,0.2, 英语
1297223,鹿鼎记 鹿鼎記,王晶,王晶,周星驰,喜剧;动作;,香港;,周星驰;喜剧;香港;香港电影;王晶;搞笑;鹿鼎记;电影;,69105.0,20.1,47.3,30.4,2.0,0.2, 粤语
1297253,擒凶记 The Man Who Knew Too Much,阿尔弗雷德·希区柯克,Charles Bennett,莱斯利·班克斯,悬疑;惊悚;,英国;,希区柯克;悬疑;美国;Alfred_Hitchcock;AlfredHitchcock;英国;1934;Hitchcock;,540.0,14.4,48.0,34.4,3.0,0.2, 英语
1297291,夏日的么么茶 夏日的嬷嬷茶,马楚成,陈淑贤,郑秀文,喜剧;爱情;,香港;,香港;爱情;香港电影;郑秀文;任贤齐;喜剧;夏日的么么茶;马楚成;,50437.0,7.4,28.0,56.2,7.4,0.9, 粤语 / 普通话
1297295,活死人之夜 Night of the Living Dead,汤姆·萨维尼,乔治·A·罗梅罗,托尼·托德,恐怖;,美国;,僵尸;恐怖;美国;丧尸;Cult;惊悚;美国电影;zombie;,896.0,10.8,36.7,41.5,9.6,1.3, 英语
1297331,低下层 どん底,黑泽明,黑泽明,三船敏郎,剧情;,日本;,黑泽明;日本;三船敏郎;日本电影;黑澤明;1957;CC;CC版;,340.0,22.4,47.4,28.8,0.9,0.6, 日语
1297359,幽灵公主 もののけ姫,宫崎骏,宫崎骏,松田洋治,动画;奇幻;冒险;,日本;,宫崎骏;动画;幽灵公主;日本;动漫;日本动画;宮崎駿;电影;,116097.0,50.1,38.1,11.2,0.5,0.1, 日语
1297404,风中新娘 Bride of the Wind,布鲁斯·贝尔斯福德,Marilyn Levy,莎拉·温特,剧情;爱情;音乐;传记;,英国;德国;奥地利;,传记;德国;风中新娘;奥地利;艺术家传;文艺;爱情;电影;,205.0,18.5,42.0,36.1,2.9,0.5, 英语
1297447,倩女幽魂,程小东,阮继志,张国荣,动作;爱情;惊悚;恐怖;奇幻;鬼怪;,香港;,张国荣;王祖贤;香港;爱情;经典;倩女幽魂;程小东;1987;,104202.0,33.9,48.9,16.2,0.8,0.1, 粤语
1297478,上帝也疯狂 The Gods Must Be Crazy,加美·尤伊斯,加美·尤伊斯,马瑞斯·威尔斯,喜剧;动作;,博茨瓦纳;南非;,喜剧;非洲;上帝也疯狂;搞笑;经典;美国;自然;美国电影;,46805.0,49.2,37.4,12.3,0.9,0.2, 英语 / 南非荷兰语 / Ungwatsi
1297493,自从他来了,吴镇宇,曹建南,吴镇宇,剧情;,香港;,吴镇宇;香港;香港电影;黄子华;黄秋生;青春;蔡卓妍;2000;,538.0,8.9,25.7,37.5,21.9,5.9, 粤语
1297511,"美国朋友 Amerikanische Freund, Der",维姆·文德斯,派翠西亚·海史密斯,丹尼斯·霍珀,剧情;悬疑;惊悚;犯罪;,西德;法国;,德国;WimWenders;维姆·文德斯;Wim_Wenders;德国电影;1977;文德斯;1970s;,189.0,16.4,44.4,37.0,1.6,0.5, 德语 / 英语 / 法语
1297518,九品芝麻官,王晶,王晶,周星驰,喜剧;,香港;,周星驰;喜剧;香港;香港电影;搞笑;王晶;经典;电影;,82254.0,24.2,50.4,24.0,1.2,0.2, 粤语
1297533,杀死一只知更鸟 To Kill a Mockingbird,Scott Jacoby,哈柏·李,Brad Bosonac,剧情;,美国;加拿大;,格里高利派克;美国;经典;种族问题;美国电影;黑白;剧情;社会;,416.0,34.9,47.6,16.6,0.7,0.2, 英语
1297544,国家公敌 Enemy of the State,托尼·斯科特,David Marconi,威尔·史密斯,剧情;动作;惊悚;,美国;,WillSmith;美国;动作;美国电影;政治;剧情;国家公敌;1998;,46870.0,22.3,56.1,20.7,0.8,0.1, 英语
1297564,玫瑰少年梦 Ma vie en rose,艾廉·伯林纳(Alain Berliner,亚兰·贝利内,乔治·德方斯,剧情;同性;儿童;,法国;比利时;英国;,法国;法国电影;成长;同志;青春;性别;比利时;1997;,818.0,17.7,51.1,29.3,1.7,0.1, 法语
1297570,变相怪杰 The Mask,查克·拉塞尔,Mike Werb,金·凯瑞,喜剧;动作;爱情;犯罪;奇幻;,美国;,喜剧;JimCarrey;美国;变相怪杰;美国电影;搞笑;科幻;魔幻;,86651.0,20.8,48.4,28.4,2.1,0.3, 英语
1297574,英雄本色,吴宇森,陈庆嘉,周润发,剧情;动作;惊悚;犯罪;,香港;,香港;动作;经典;黑帮;1986;中国;犯罪;警匪;,59253.0,43.7,43.4,12.1,0.6,0.1, 粤语
1297605,尘世之间 In This World,迈克尔·温特伯顿,托尼·格里森尼,Jamal Udin Torabi,剧情;,英国;,英国;纪录片;英国电影;中东;MichaelWinterbottom;柏林电影节金熊奖;金熊奖;2002;,540.0,29.4,50.0,19.4,1.1,0.0, 普什图语 / 波斯语 / 英语
1297608,不列颠之战 Battle of Britain,盖 汉米尔顿 (Guy Hamilton (I,James Kennaway,Harry Andrews,剧情;动作;历史;战争;,英国;,二战;英国;战争;英国电影;空战;历史;经典;1969;,604.0,12.6,51.0,33.9,2.0,0.5, 英语 / 德语 / 波兰语 / 法语
1297630,第六感 The Sixth Sense,M·奈特·沙马兰,M·奈特·沙马兰,布鲁斯·威利斯,剧情;悬疑;惊悚;恐怖;,美国;,悬疑;美国;惊悚;灵异;心理;经典;剧情;恐怖;,108382.0,49.0,40.6,9.7,0.5,0.1, 英语 / 拉丁语 / 西班牙语
1297689,少数派报告 Minority Report,史蒂文·斯皮尔伯格,斯科特·弗兰克,汤姆·克鲁斯,动作;科幻;悬疑;惊悚;犯罪;,美国;,科幻;斯皮尔伯格;美国;TomCruise;动作;StevenSpielberg;美国电影;电影;,39946.0,16.9,50.2,29.9,2.7,0.3, 英语 / 瑞典语
1297718,危险小天使 The Good Son,约瑟夫·鲁本,伊恩·麦克尤恩,麦考利·卡尔金,剧情;惊悚;,美国;,美国;惊悚;儿童;美国电影;黑色;成长;1993;Macaulay;,710.0,16.1,46.6,33.2,3.5,0.6, 英语
1297747,少林足球,周星驰,周星驰,周星驰,喜剧;动作;运动;,香港;中国;,周星驰;喜剧;香港;香港电影;搞笑;少林足球;赵薇;动作;,73717.0,10.9,32.1,47.0,8.8,1.2, 粤语 / 普通话
1297763,方世玉,元奎,刘镇伟,李连杰,喜剧;动作;历史;,香港;,李连杰;香港;动作;香港电影;武侠;喜剧;功夫;方世玉;,38497.0,14.9,51.2,32.3,1.4,0.2, 粤语
1297804,大地的女儿 Nell,迈克尔·艾普特,Mark Handley,朱迪·福斯特,剧情;,美国;,美国;JodieFoster;美国电影;女性;剧情;1994;茱蒂福斯特;Jodie_Foster;,468.0,23.1,41.2,31.8,3.0,0.9, 英语
1297863,武状元苏乞儿,陈嘉上,陈建忠,周星驰,喜剧;动作;,香港;,喜剧;香港;搞笑;1992;中国;动作;经典;港台;,69815.0,9.8,38.2,47.7,3.9,0.5, 粤语
1297879,大阅兵,陈凯歌,高力力,王学圻,剧情;,中国大陆;,陈凯歌;中国;中国电影;大陆;王学圻;1986;孙淳;电影;,453.0,7.9,32.2,47.5,8.8,3.5, 汉语普通话
1297922,就是溜溜的她,侯孝贤,,凤飞飞,剧情;爱情;,台湾;,侯孝贤;台湾;台湾电影;凤飞飞;钟镇涛;侯孝賢;爱情;1980;,344.0,6.4,25.0,59.0,8.1,1.5, 汉语普通话
1297969,乱世浮生 ええじゃないか,今村昌平,今村昌平,緒形拳,剧情;,日本;,今村昌平;日本;日本电影;历史;1980s;古装;緒形拳;1981;,165.0,17.0,47.3,33.9,1.8,0.0, 日语 / 英语
1297995,美女与野兽 Beauty and the Beast,加里·特洛斯达勒,Linda Woolverton,佩吉·奥哈拉,喜剧;爱情;动画;歌舞;奇幻;,美国;,动画;迪斯尼;美国;DISNEY;爱情;美女与野兽;经典;动画片;,44367.0,28.8,49.3,20.9,0.9,0.1, 英语 / 法语
1298038,诺丁山 Notting Hill,罗杰·米歇尔,理查德·柯蒂斯,朱莉娅·罗伯茨,喜剧;爱情;,英国;美国;,爱情;JuliaRoberts;HughGrant;浪漫;美国;诺丁山;英国;美国电影;,113528.0,25.3,47.7,25.2,1.6,0.2, 英语 / 西班牙语
1298056,火烧摩天楼 The Towering Inferno,约翰·古勒米,Stirling Silliphant,史蒂夫·麦奎因,动作;惊悚;,美国;,灾难;美国;美国电影;PaulNewman;1974;SteveMcQueen;剧情;电影;,806.0,15.6,52.4,29.5,2.2,0.2, 英语
1298070,加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl,戈尔·维宾斯基,泰德·艾略特,约翰尼·德普,动作;奇幻;冒险;,美国;,JohnnyDepp;加勒比海盗;美国;魔幻;海盗;美国电影;奇幻;动作;,162776.0,40.0,45.7,13.4,0.8,0.1, 英语
1298112,堕落天使,王家卫,王家卫,黎明,剧情;喜剧;爱情;犯罪;,香港;,王家卫;香港;金城武;香港电影;堕落天使;李嘉欣;黎明;爱情;,27349.0,25.1,46.5,26.0,2.1,0.3, 粤语
1298128,西雅图夜未眠 Sleepless in Seattle,诺拉·艾芙隆,诺拉·艾芙隆,汤姆·汉克斯,剧情;喜剧;爱情;,美国;,爱情;美国;Tomhanks;西雅图夜未眠;汤姆·汉克斯;经典;Megryan;美国电影;,96076.0,24.9,50.0,23.6,1.4,0.2, 英语
1298235,两只老虎 兩隻老虎,吴宇森 (John Woo,黄百鸣 (Raymond Wong,泰迪罗宾,喜剧;家庭;奇幻;,台湾;香港;美国;,香港;吴宇森;香港电影;喜剧;泰迪罗宾;小彬彬;黄百鸣;潘迎紫;,223.0,9.9,22.9,53.8,11.2,2.2, 英语 / 粤语
1298269,地久天长,杜国威,杜国威,张艾嘉,剧情;,香港;,张艾嘉;香港;香港电影;杜国威;励志;地久天长;何超仪;張艾嘉;,637.0,31.1,40.3,26.2,2.4,0.0, 粤语
1298289,巨人传 Giant,乔治·史蒂文,Fred Guiol,罗克·赫德森,剧情;爱情;西部;,美国;,美国;JamesDean;伊丽莎白·泰勒;美国电影;1956;经典;爱情;James_Dean;,577.0,31.2,47.3,20.1,1.2,0.2, 英语 / 西班牙语
1298439,蓝烟火 Nam yin fall,勞劍華,,许志安,剧情;,香港;,香港;梁咏琪;许志安;香港电影;爱情;警匪;2000;GIGI;,255.0,6.3,23.9,47.1,17.3,5.5, 粤语 / 汉语普通话
1298446,没有上帝的消息 Sin noticias de Dios,Agustín Díaz Yanes,Agustín Díaz Yanes,佩内洛普·克鲁兹 Penélope Cruz,喜剧;,西班牙;意大利;法国;墨西哥;,西班牙;PenelopeCruz;西班牙电影;奇幻;GaelGarciaBernal;法国;VictoriaAbril;佩内洛普·克鲁兹;,184.0,9.2,32.1,46.7,9.2,2.7, 西班牙语 / 英语 / 法语 / 拉丁语
1298525,碟中谍2 Mission: Impossible II,吴宇森,罗伯特·唐尼,汤姆·克鲁斯,动作;惊悚;冒险;,美国;德国;,动作;美国;TomCruise;吴宇森;特工;美国电影;间谍;2000;,47585.0,7.2,34.6,49.2,7.9,1.2, 英语
1298570,都市猎人,叶天行,,王祖贤,,香港;,王祖贤;香港电影;香港;万梓良;惊悚;悬疑;1989;李若彤;,282.0,3.9,17.4,60.3,15.2,3.2, 粤语
1298586,木乃伊归来 The Mummy Returns,斯蒂芬·索莫斯,斯蒂芬·索莫斯,布兰登·费舍,动作;奇幻;冒险;,美国;,木乃伊;魔幻;美国;美国电影;冒险;动作;科幻;奇幻;,51271.0,12.0,44.8,38.5,4.2,0.5, 英语 / 阿拉伯语
1298624,闻香识女人 Scent of a Woman,马丁·布莱斯,博·古德曼,阿尔·帕西诺,剧情;,美国;,阿尔·帕西诺;经典;美国;闻香识女人;人性;美国电影;剧情;AlPacino;,148496.0,54.3,36.7,8.5,0.4,0.1, 英语
1298644,赌圣 賭聖,元奎,刘镇伟,周星驰,喜剧;动作;,香港;,周星驰;喜剧;香港;香港电影;刘镇伟;搞笑;赌圣;电影;,38823.0,11.8,39.0,45.5,3.4,0.3, 粤语
1298648,人海孤鸿,潘文杰,,刘德华,,香港;,刘德华;香港电影;香港;莫少聪;黑帮;罗美薇;人海孤鸿;爱情;,319.0,6.9,38.2,46.4,7.2,1.3, 粤语
1298653,荒岛余生 Cast Away,罗伯特·泽米吉斯,William Broyles Jr.,汤姆·汉克斯,剧情;冒险;,美国;,励志;TomHanks;美国;汤姆·汉克斯;荒岛余生;剧情;美国电影;汤姆汉克斯;,56957.0,35.1,49.3,14.7,0.8,0.1, 英语 / 俄语
1298670,一月船长 Captain January,戴维 巴特勒 (David Butler,格拉迪斯 莱曼 Gladys Lehman,秀兰·邓波儿,喜剧;歌舞;家庭;,美国;,秀兰·邓波儿;美国;美国电影;经典;ShirleyTemple;儿童;1936;电影;,576.0,31.1,52.8,16.0,0.2,0.0, 英语
